chunk_id,t_start,n_points,equation,loss,complexity,sim_ok,rmse_omega,rmse_omega_std,rmse_theta,rmse_theta_std,const,omega_coef,theta_coef,omega_theta_coef,omega2_coef,theta2_coef,omega3_coef,theta2_omega_coef,theta_omega2_coef,theta3_coef
354,354,3600,(x1 * -0.009090466621353715) + (-0.005573744102755273 - (x0 * 1.5386250463669656e-5)),6.887697042185662e-13,9,True,0.0002086565978245,0.0002086560324948,0.1327676214754014,0.1327662820078261,-0.0055737441027552,-0.0090904666213537,-1.5386250463669656e-05,,,,,,,
355,355,3600,x1 * -0.00225261744534605,9.501211676471086e-22,3,True,5.464338077669894e-10,3.8937937801501187e-10,0.0003287699186097,7.845287119448844e-05,,-0.002252617445346,,,,,,,,
356,356,3600,x1 * -0.0026647643992373637,5.064780158935115e-22,3,True,6.20988368566925e-09,4.5899462586402236e-09,1.2599941583794657e-05,4.557327522765256e-06,,-0.0026647643992373,,,,,,,,
357,357,3600,1.8361726818834983e-14,1.0306945757881999e-27,1,True,2.7905672278692745e-11,1.2688282118805423e-11,6.137574354912337e-08,3.0119908961600326e-08,1.8361726818834983e-14,,,,,,,,,
358,358,3600,x1 * 0.025168163575390114,1.9735131037738846e-31,3,True,3.1602024224332914e+24,3.125127543854723e+24,1.2556348868947256e+26,1.2416986779720908e+26,,0.0251681635753901,,,,,,,,
359,359,3600,4.367513634279986e-22,1.9075175345621572e-43,1,True,9.075815409672344e-19,4.538853135119687e-19,3.6089514294535395e-11,1.8055224467237088e-11,4.367513634279986e-22,,,,,,,,,
360,360,3600,((x1 * -0.009090466621353719) + (x0 * -1.5386250463669154e-5)) - -0.005573744102755276,6.88769704218532e-13,9,True,0.0002086565978286,0.0002086560324989,0.132767621472746,0.1327662820051981,0.0055737441027552,-0.0090904666213537,-1.5386250463669154e-05,,,,,,,
361,361,3600,(((x0 + -0.03886768418301695) * -0.002245023219630858) + 0.8131863261281885) - x1,9.384424068171918e-22,9,True,6.449592837922357e-07,6.030582391469763e-07,6.44499722765941e-05,4.592822336660014e-05,0.8132735849816727,-1.0,-0.0022450232196308,,,,,,,
362,362,3600,((x1 * (x1 + -0.2851606994578629)) + -0.0019309832314194752) * x1,3.0836772610595904e-22,9,True,6.171447555281531e-09,4.234812864034735e-09,1.2832163808245263e-05,5.006452438163375e-06,,-0.0019309832314194,,,-0.2851606994578629,,1.0,,,
363,363,3600,-1.836172723904273e-14,1.0306945757882e-27,1,True,2.7905671737242724e-11,1.2688282409180652e-11,6.137574351668978e-08,3.0119908951578576e-08,-1.8361727239042728e-14,,,,,,,,,
364,364,3600,-5.45700976268583e-19,4.8059624806895385e-36,1,True,1.0543843981487217e-15,5.224164525473234e-16,3.898148507560305e-11,1.926157044285028e-11,-5.45700976268583e-19,,,,,,,,,
365,365,3600,(x1 - x1) * x1,0.0,5,True,0.0,0.0,3.608954109201576e-11,1.805525070346024e-11,0.0,,,,,,,,,
366,366,3600,((x1 * -0.009090466560472488) + -0.005573744075770196) - (x0 * 1.5386250411287373e-5),6.887697043186238e-13,9,True,0.0002086559689947,0.0002086554033388,0.1327675676536874,0.1327662279811715,-0.0055737440757701,-0.0090904665604724,-1.5386250411287373e-05,,,,,,,
367,367,3600,((x1 * 0.997747382520884) - x1) - ((x1 - x1) * x1),9.501211457580195e-22,11,True,5.445110343007634e-10,3.8800708154738476e-10,0.0003287738110259,7.845427205121465e-05,,-0.0022526174791159,,,,,,,,
368,368,3600,x1 * ((0.2050357753061303 - 0.21329339171344544) * 0.28635527622127027),3.739816757249572e-23,7,True,1.8485258571727583e-09,1.3338192941968135e-09,3.876083332536607e-06,1.428625788175711e-06,,-0.002364612027246,,,,,,,,
369,369,3600,x1 * x1,1.367847529951386e-27,3,True,5.962461901811671e-11,1.4252299689814756e-11,1.1302024636151973e-07,6.404620732488061e-08,,,,,1.0,,,,,
370,370,3600,x1 * -0.6656220552389772,1.376630740750887e-28,3,True,6.011116397821612e-07,5.876516910378503e-07,9.030824752986964e-07,8.828609063107149e-07,,-0.6656220552389772,,,,,,,,
371,371,3600,(((x1 - x1) * (x0 - -0.6173637814117583)) - x1) + x1,0.0,11,True,0.0,0.0,3.608954109201576e-11,1.805525070346024e-11,0.0,,,,,,,,,
372,372,3600,(0.0038012157097653187 - ((x0 * 1.049320813553822e-5) - (x1 * -0.006199571402340008))) * 1.4663056622632862,6.887697042342e-13,11,True,0.0002086567107027,0.0002086561454196,0.1327676855794766,0.1327663460850634,0.005573744118713,-0.0090904666508566,-1.5386250504446872e-05,,,,,,,
373,373,3600,((x1 + (x1 * -0.002252615713417919)) - (x0 * 1.8907525694265807e-15)) - x1,9.49765060089911e-22,11,True,5.33568167032882e-10,5.001211402552725e-10,0.0003290360051673,7.858779787196867e-05,,-0.0022526157134179,-1.8907525694265807e-15,,,,,,,
374,374,3600,(-0.003336707011867459 * 0.7580957393114993) * x1,2.286564923299648e-22,5,True,4.34263009983069e-09,3.177739930581448e-09,8.898726578128917e-06,3.250649606502863e-06,,-0.0025295433690275,,,,,,,,
375,375,3600,(x1 - (0.5535257897105562 - (0.6608292145149266 + x1))) * x1,3.2355337965176903e-24,9,False,,,,,,0.1073034248043704,,,2.0,,,,,
376,376,3600,x0 - x0,5.102847099016235e-36,3,True,1.9118103909666517e-15,2.305905102855093e-16,4.0977009195227416e-11,2.0517340210609383e-11,0.0,,,,,,,,,
377,377,3600,(x1 * x1) * (1.0953238678077502 - ((x0 * -2.3821254601301134) + -0.1340674461997188)),7.119844984815233e-50,11,True,5.544809914154891e-22,2.7729826313250163e-22,3.608954109201576e-11,1.805525070346024e-11,,,,,1.229391314007469,,,,2.3821254601301134,
378,378,3600,(x0 * -1.5386250698646716e-5) + ((x1 * -0.00909046680835565) - 0.005573744195594719),6.887697048540046e-13,9,True,0.000208657692751,0.0002086571277228,0.1327680267060977,0.1327666863067304,-0.0055737441955947,-0.0090904668083556,-1.5386250698646716e-05,,,,,,,
379,379,3600,x1 * -0.002252617914695332,9.501276056528833e-22,3,True,5.197103449925936e-10,3.7030671819378336e-10,0.0003288240162886,7.847234103002218e-05,,-0.0022526179146953,,,,,,,,
380,380,3600,x1 * (x1 + -0.0015562854542407534),1.4451295705928006e-21,5,True,1.5594325435786343e-08,9.982653416649577e-09,3.334378000632909e-05,1.3603161328871975e-05,,-0.0015562854542407,,,1.0,,,,,
381,381,3600,3.730626918496682e-13,1.268434692482399e-25,1,True,7.201078445429045e-10,3.77172086320427e-10,9.69687395570723e-07,6.579055112364935e-07,3.730626918496682e-13,,,,,,,,,
382,382,3600,5.452691879888303e-19,4.805961951095168e-36,1,True,1.054856468751819e-15,5.220065115044012e-16,3.898150958570003e-11,1.926159226446477e-11,5.452691879888303e-19,,,,,,,,,
383,383,3600,x1 * (x1 * x1),2.943808721334936e-83,5,True,0.0,0.0,3.608954109201576e-11,1.805525070346024e-11,,,,,,,1.0,,,
384,384,3600,((x0 * -1.5386250548094053e-5) - ((x1 - 0.5758362604755629) * 0.00909046666504773)) + 0.0003391237966680034,6.88769704304007e-13,11,True,0.0002086565505885,0.0002086559849929,0.1327678316522818,0.1327664910113458,0.0055737441270468,-0.0090904666650477,-1.5386250548094053e-05,,,,,,,
385,385,3600,x1 - (x1 * 1.002252617506102),9.501211823129141e-22,5,True,5.429745213846165e-10,3.8691046226881124e-10,0.0003287769215344,7.845539151847552e-05,,-0.002252617506102,,,,,,,,
386,386,3600,(x1 * -0.001736406525900606) + -1.3994250203097636e-11,5.986935678376886e-22,5,True,8.464742704745918e-09,8.376125911633042e-09,1.100301063689346e-05,4.343472985834055e-06,-1.3994250203097636e-11,-0.0017364065259006,,,,,,,,
387,387,3600,-1.8361726605422382e-14,1.0306945757881999e-27,1,True,2.7905672553681133e-11,1.268828197133141e-11,6.137574356198374e-08,3.0119908959771787e-08,-1.8361726605422382e-14,,,,,,,,,
388,388,3600,(x1 * -0.6612119512885172) * x1,5.102847098767991e-36,5,True,1.911810390504061e-15,2.3059051018348157e-16,4.0977009195227416e-11,2.0517340210609383e-11,,,,,-0.6612119512885172,,,,,
389,389,3600,(x1 * x1) * -0.39646957535784505,1.4986243667778265e-56,5,True,2.544304981610603e-25,1.272422597935546e-25,3.608954109201576e-11,1.805525070346024e-11,,,,,-0.396469575357845,,,,,
390,390,3600,(x0 * -1.538625045631962e-5) + (-0.0055737440997465 - (x1 * 0.009090466622381478)),6.887697042233773e-13,9,True,0.0002086567537111,0.0002086561883659,0.1327676300293049,0.1327662901636356,-0.0055737440997465,-0.0090904666223814,-1.538625045631962e-05,,,,,,,
391,391,3600,(-0.34293299931267623 - (x0 * -5.068591919939038e-6)) + 0.34476912817186445,9.498023557052269e-22,7,True,0.0001683368008601,0.0001461553387703,0.0747731082683731,0.0648951083432673,0.0018361288591882,,5.068591919939038e-06,,,,,,,
392,392,3600,x1 * -0.0023628355020143795,3.622111423659433e-23,3,True,1.8202348193124663e-09,1.3131911077707272e-09,3.818608156187232e-06,1.407459828233875e-06,,-0.0023628355020143,,,,,,,,
393,393,3600,(x1 + (x1 * x1)) * x1,1.367847529951386e-27,7,True,5.962461901811671e-11,1.4252299689814756e-11,1.1302024636151973e-07,6.404620732488061e-08,,,,,1.0,,1.0,,,
394,394,3600,6.5052130349130266e-18,4.0331629130259645e-35,1,True,1.1863573382488187e-14,6.673984113631191e-15,2.2775848292949027e-11,8.713197495093422e-12,6.5052130349130266e-18,,,,,,,,,
395,395,3600,((-0.5057461114909494 - -0.8757229912361253) * x1) * x1,1.305035210071717e-56,7,True,2.3739569629825115e-25,1.1872299616596449e-25,3.608954109201576e-11,1.805525070346024e-11,,,,,0.3699768797451759,,,,,
396,396,3600,(0.005573743906162295 - ((x0 + -1.2711031650280117e-5) * 1.5386250461444287e-5)) - (x1 * 0.009090466620697547),6.887697042187542e-13,11,True,0.0002086566209743,0.0002086560556357,0.132767622848976,0.1327662832913064,0.0055737441017374,-0.0090904666206975,-1.5386250461444287e-05,,,,,,,
397,397,3600,(x1 * 0.9977473817153659) - x1,9.501429196064173e-22,5,True,4.9864719597001e-10,3.552739448961309e-10,0.0003288666559371,7.848768744315578e-05,,-0.0022526182846341,,,,,,,,
398,398,3600,x1 * -0.002244505085415545,1.9631832517807305e-25,3,True,1.3943596778902036e-10,9.943970615141384e-11,1.900291447073394e-07,8.600208605552886e-08,,-0.0022445050854155,,,,,,,,
399,399,3600,-1.8361726775821592e-14,1.0306945757881999e-27,1,True,2.7905672334116725e-11,1.2688282089081995e-11,6.137574354912337e-08,3.0119908961600326e-08,-1.8361726775821592e-14,,,,,,,,,
400,400,3600,(x1 * (x0 - (x1 + x0))) + x1,3.107654679491277e-28,9,True,0.9944931602217104,0.1014316958330301,2045.251751258,1038.879096145347,,1.0,,,-1.0,,,,,
401,401,3600,x1 * ((0.5598483843820271 * (x1 + x1)) + (0.03531998564468566 * x1)),1.2718902159245244e-55,11,True,7.410655094693867e-25,3.706107264363583e-25,3.608954109201576e-11,1.805525070346024e-11,,,,,1.1550167544087395,,,,,
402,402,3600,((x0 * -4.219792709288362e-6) - (0.0015286404431335693 - (x1 * -0.002493127540274546))) * 3.646210021150702,6.887697042186635e-13,11,True,0.0002086566028006,0.000208656037458,0.1327676259470626,0.1327662864083818,-0.0055737441024898,-0.0090904666213558,-1.5386250463785896e-05,,,,,,,
403,403,3600,(x1 * 0.9977473824080284) - x1,9.501216183090332e-22,5,True,5.380853295738016e-10,3.8342101701146846e-10,0.000328786818729,7.845895353059567e-05,,-0.0022526175919715,,,,,,,,
404,404,3600,x1 * -0.002114382247192695,5.697650557431523e-23,3,True,2.4814187404884544e-09,1.7443081787158721e-09,5.045199024395917e-06,1.9387698836101234e-06,,-0.0021143822471926,,,,,,,,
405,405,3600,1.8361726398627232e-14,1.030694575788199e-27,1,True,2.790567282014277e-11,1.2688281828430232e-11,6.137574360455846e-08,3.0119908990458255e-08,1.8361726398627232e-14,,,,,,,,,
406,406,3600,5.457274460481847e-19,4.805962525285084e-36,1,True,1.0543554769186638e-15,5.224415851064744e-16,3.898148507560305e-11,1.926157044285028e-11,5.457274460481847e-19,,,,,,,,,
407,407,3600,(x0 - x0) - ((x0 * x1) * x1),1.2511365672963976e-50,9,True,2.324361687886287e-22,1.1624229776309205e-22,3.608954109201576e-11,1.805525070346024e-11,,,,,,,,,-1.0,
408,408,3600,((x1 * -0.009090466621494693) - (x0 * 1.5386250463867475e-5)) - -0.005573744102833468,6.887697042185642e-13,9,True,0.0002086565982962,0.0002086560329667,0.1327676217688788,0.1327662823014889,0.0055737441028334,-0.0090904666214946,-1.5386250463867475e-05,,,,,,,
409,409,3600,((x1 * (-0.0022526174390737896 - (x0 - x0))) - x1) + x1,9.50121180037721e-22,11,True,5.467909349698352e-10,3.896342622113088e-10,0.0003287691957133,7.845261102801828e-05,,-0.0022526174390737,,,,,,,,
410,410,3600,x1 * -0.0023436616274934495,2.471501509318047e-23,3,True,1.512836334391225e-09,1.0894790349170739e-09,3.1933966349485804e-06,1.17676425775463e-06,,-0.0023436616274934,,,,,,,,
411,411,3600,-1.8361726325835335e-14,1.0306945757881995e-27,1,True,2.7905672913937267e-11,1.2688281778129001e-11,6.137574360455846e-08,3.0119908990458255e-08,-1.8361726325835332e-14,,,,,,,,,
412,412,3600,(x1 - (-1.249158887040322 + x0)) * (x1 - x1),5.102847099016235e-36,9,True,1.9118103909666517e-15,2.305905102855093e-16,4.0977009195227416e-11,2.0517340210609383e-11,0.0,,,,,,,,,
413,413,3600,x1 * (1.1664457020914616 - (((x1 - -1.4997065283389286) - 0.5775311492030895) - x1)),1.842374620478201e-29,11,False,,,,,,0.2442703229556225,,,,,,,,
414,414,3600,((x1 * -0.0052543170789584835) - ((x0 * 8.893299096038783e-6) - -0.0032216408740811287)) * 1.7300947941922706,6.887697042189106e-13,11,True,0.0002086566104483,0.0002086560451277,0.132767629157727,0.1327662897053166,-0.0055737441050047,-0.0090904666253416,-1.5386250469251525e-05,,,,,,,
415,415,3600,(x1 + x1) * -0.001126308731214623,9.501211471717825e-22,5,True,5.454611339731276e-10,3.8868517405731906e-10,0.0003287718876661,7.845357985681865e-05,,-0.0022526174624292,,,,,,,,
416,416,3600,(x1 + (x1 - x1)) * -0.0020475785576150635,1.2535171293402737e-22,7,True,3.7689934491933534e-09,2.627726595939455e-09,7.744110848366587e-06,2.9888890772157308e-06,,-0.002047578557615,,,,,,,,
417,417,3600,4.989064716909297e-15,1.209522664515379e-27,1,True,5.0126152057951486e-11,1.0937322853612216e-11,9.882544008240697e-08,5.463502626112162e-08,4.989064716909297e-15,,,,,,,,,
418,418,3600,((0.39971496619926355 + 0.8453951420754027) * x1) * x1,5.102847098548771e-36,7,True,1.911810390095616e-15,2.3059051009339553e-16,4.0977009195227416e-11,2.0517340210609383e-11,,,,,1.2451101082746665,,,,,
419,419,3600,x1 * 0.5923046755687987,1.0832453938867812e-28,3,False,,,,,,0.5923046755687987,,,,,,,,
420,420,3600,((x1 * -0.009090466621353552) - (x0 * 1.538625046366933e-5)) + 0.0055737441027552,6.88769704218539e-13,9,True,0.0002086565978243,0.0002086560324946,0.1327676214743098,0.1327662820067436,0.0055737441027552,-0.0090904666213535,-1.538625046366933e-05,,,,,,,
421,421,3600,(x1 - x1) - (x1 * 0.002252617426499598),9.501212125676845e-22,7,True,5.475068772356945e-10,3.9014523523202816e-10,0.0003287677464685,7.845208945611916e-05,,-0.0022526174264995,,,,,,,,
422,422,3600,(((x1 * x1) - 0.0023723032700206283) - (x1 * -0.7714633980775922)) * x1,4.263050967194129e-23,11,True,1.969157126926617e-09,1.4217599514631283e-09,4.121171534593625e-06,1.5189568059031312e-06,,-0.0023723032700206,,,0.7714633980775922,,1.0,,,
423,423,3600,-1.75918307698808e-14,1.0312873155436871e-27,1,True,2.8924952009627828e-11,1.2170942221046352e-11,6.348982732146245e-08,3.1474356796564966e-08,-1.75918307698808e-14,,,,,,,,,
424,424,3600,x0 * (x0 - x0),5.102847099016235e-36,5,True,1.9118103909666517e-15,2.305905102855093e-16,4.0977009195227416e-11,2.0517340210609383e-11,0.0,,,,,,,,,
425,425,3600,1.3234889800848445e-22,1.7516230804060213e-44,1,True,2.7502470937434264e-19,1.3754100409040406e-19,3.608954109201576e-11,1.805525070346024e-11,1.3234889800848445e-22,,,,,,,,,
426,426,3600,((x1 - x0) * 1.538625046367234e-5) - ((x1 * 0.009105852871817387) - -0.0055737441027552785),6.887697042185529e-13,11,True,0.0002086565978019,0.0002086560324721,0.1327676214892112,0.1327662820214926,-0.0055737441027552,-0.0090904666213537,-1.538625046367234e-05,,,,,,,
427,427,3600,x1 * -0.0022526174618781036,9.50121147531805e-22,3,True,5.454925146257543e-10,3.8870757064134717e-10,0.000328771824117,7.84535569716401e-05,,-0.0022526174618781,,,,,,,,
428,428,3600,x1 * -0.002014542441034786,1.6899942050598622e-22,3,True,4.429003976681022e-09,3.074657038054552e-09,9.135276150285822e-06,3.5356591810459083e-06,,-0.0020145424410347,,,,,,,,
429,429,3600,1.836172673446256e-14,1.0306945757881999e-27,1,True,2.7905672387409054e-11,1.2688282060501758e-11,6.137574354912337e-08,3.0119908961600326e-08,1.836172673446256e-14,,,,,,,,,
430,430,3600,5.443642523986973e-19,4.805962050828e-36,1,True,1.0558476163584096e-15,5.211475703511808e-16,3.9018287015285805e-11,1.928620805141812e-11,5.443642523986973e-19,,,,,,,,,
431,431,3600,((0.05396607035023973 - 2.095632642401513) + x1) * ((x1 + x1) * x1),1.589654288896525e-54,11,True,2.620016867503664e-24,1.3102809435715661e-24,3.608954109201576e-11,1.805525070346024e-11,,,,,-4.083333144102546,,2.0,,,
432,432,3600,(x0 * -1.5386250472598474e-5) + (((x1 - -0.01704926891516669) * -0.009090466626965697) - -0.00572872991794182),6.887697042224159e-13,11,True,0.0002086565637962,0.0002086559985442,0.1327676097296034,0.1327662706970182,0.0055737441078543,-0.0090904666269656,-1.5386250472598474e-05,,,,,,,
433,433,3600,x1 - (x1 * 1.0022526175149467),9.50121204773206e-22,5,True,5.424709279248178e-10,3.865510444153779e-10,0.0003287779408998,7.845575838320252e-05,,-0.0022526175149467,,,,,,,,
434,434,3600,(x1 + (x1 * -0.0014562943543072009)) + ((x1 * -0.0014562943543072009) - x1),1.2986931868254897e-21,11,True,9.280547249637704e-09,6.967884344630292e-09,1.857162921035666e-05,6.5979280919104345e-06,,-0.0029125887086144,,,,,,,,
435,435,3600,-1.8361726759277983e-14,1.0306945757881995e-27,1,True,2.7905672355433648e-11,1.2688282077649889e-11,6.137574354912337e-08,3.0119908961600326e-08,-1.8361726759277983e-14,,,,,,,,,
436,436,3600,x1 * x1,5.102847099391674e-36,3,True,1.911810391666246e-15,2.3059051043981073e-16,4.0977009195227416e-11,2.0517340210609383e-11,,,,,1.0,,,,,
437,437,3600,x1 * x1,9.533954136506392e-56,3,True,6.415930034751947e-25,3.2086189891895144e-25,3.608954109201576e-11,1.805525070346024e-11,,,,,1.0,,,,,
438,438,3600,((x0 * -1.538625046708079e-5) - (x1 * 0.009090466625262928)) + -0.005573744103562366,6.887697042196383e-13,9,True,0.0002086566583282,0.0002086560929799,0.1327676386476265,0.1327662989649087,-0.0055737441035623,-0.0090904666252629,-1.538625046708079e-05,,,,,,,
439,439,3600,(x1 + (x1 + x1)) * -0.0007508726600102544,9.501296539467816e-22,7,True,5.159903407420076e-10,3.6765174408213453e-10,0.0003288315469653,7.847505135998531e-05,,-0.0022526179800307,,,,,,,,
440,440,3600,x1 * -0.0018260396134797312,5.425674440139168e-22,3,True,8.525490590445704e-09,5.7557563077672405e-09,1.787890940385844e-05,7.05449136045381e-06,,-0.0018260396134797,,,,,,,,
441,441,3600,x1 * x1,1.367847529951386e-27,3,True,5.962461901811671e-11,1.4252299689814756e-11,1.1302024636151973e-07,6.404620732488061e-08,,,,,1.0,,,,,
442,442,3600,((x1 - x1) * -1.1207660375927304) * x1,5.102847099016235e-36,7,True,1.9118103909666517e-15,2.305905102855093e-16,4.0977009195227416e-11,2.0517340210609383e-11,0.0,,,,,,,,,
443,443,3600,-2.1684043449710093e-19,4.70197740328915e-38,1,True,4.506004838717331e-16,2.253471811166107e-16,3.713782301165443e-11,1.8753423956566044e-11,-2.1684043449710093e-19,,,,,,,,,
444,444,3600,(x1 - ((x0 * 1.538625050412894e-5) + -0.005573744118741409)) - (x1 * 1.0090904666516773),6.887697042352863e-13,11,True,0.0002086567351291,0.0002086561698518,0.1327676858671034,0.132766346348794,0.0055737441187414,-0.0090904666516773,-1.538625050412894e-05,,,,,,,
445,445,3600,x1 * -0.002252617425908432,9.50121214355626e-22,3,True,5.475405367011415e-10,3.901692582300776e-10,0.0003287676782986,7.845206490798619e-05,,-0.0022526174259084,,,,,,,,
446,446,3600,(-0.04047500811856989 * 0.053313470923740315) * x1,2.677055914856247e-23,5,True,1.6754184974961951e-09,1.183680576776289e-09,3.3661309620805e-06,1.29266452316404e-06,,-0.0021578631684675,,,,,,,,
447,447,3600,x1 * -0.002900915844958953,1.133080404549125e-28,3,True,2.7498988395182718e-12,2.063310789977986e-12,5.506087740872595e-09,1.957799330409676e-09,,-0.0029009158449589,,,,,,,,
448,448,3600,(x1 * x1) * -0.6122169009125249,5.1028470987863846e-36,5,True,1.9118103905383338e-15,2.305905101910405e-16,4.0977009195227416e-11,2.0517340210609383e-11,,,,,-0.6122169009125249,,,,,
449,449,3600,x0 * ((x0 - x0) * (x1 + x1)),0.0,9,True,0.0,0.0,3.608954109201576e-11,1.805525070346024e-11,0.0,,,,,,,,,
450,450,3600,(((x1 * 0.009090606440150709) - x0) * -0.9999846137495971) + (-0.005573744081588054 - x0),6.887697041198904e-13,11,True,0.0002086561657906,0.0002086556005023,0.1327674662581211,0.1327661279101354,-0.005573744081588,-0.0090904665698037,-1.5386250402898982e-05,,,,,,,
451,451,3600,(x1 + (x1 + x1)) * -0.0007508724008959689,9.501235371232525e-22,7,True,5.602501726080686e-10,3.9924022854059744e-10,0.0003287419497132,7.84428053508864e-05,,-0.0022526172026879,,,,,,,,
452,452,3600,x1 * (x1 - 0.0022471999592843955),8.294141465686555e-26,5,True,9.099235491413831e-11,6.476975477687754e-11,9.147836032472775e-08,4.9069181555066834e-08,,-0.0022471999592843,,,1.0,,,,,
453,453,3600,1.8361726861848372e-14,1.030694575788199e-27,1,True,2.7905672223268752e-11,1.2688282148528866e-11,6.137574354912337e-08,3.0119908961600326e-08,1.836172686184837e-14,,,,,,,,,
454,454,3600,5.454263523052154e-19,4.805962100698315e-36,1,True,1.0546845783872437e-15,5.22155716378528e-16,3.898150958570003e-11,1.926159226446477e-11,5.454263523052154e-19,,,,,,,,,
455,455,3600,(-1.3013077744858532 * (x1 - x1)) * ((-0.8961812360270694 + x0) - 1.2233711856799838),0.0,11,True,0.0,0.0,3.608954109201576e-11,1.805525070346024e-11,0.0,,,,,,,,,
456,456,3600,((x1 * -0.009075080370738472) + ((x1 + x0) * -1.5386250463455035e-5)) + 0.005573744102670574,6.887697042185467e-13,11,True,0.0002086565973414,0.0002086560320115,0.1327676211583255,0.1327662816905142,0.0055737441026705,-0.0090904666212019,-1.5386250463455035e-05,,,,,,,
457,457,3600,(x1 - (x1 * 0.002252617460325873)) - ((x1 + x1) - x1),9.501211486837509e-22,11,True,5.455808942085262e-10,3.8877064761360305e-10,0.0003287716452858,7.845349261400558e-05,,-0.0022526174603258,,,,,,,,
458,458,3600,x1 * -0.0022341350908513563,1.018630228149891e-24,3,True,3.1856668776967044e-10,2.269428551380308e-10,5.584133720357582e-07,2.248877039993026e-07,,-0.0022341350908513,,,,,,,,
459,459,3600,-1.836172662692908e-14,1.0306945757882e-27,1,True,2.7905672525969122e-11,1.2688281986193128e-11,6.137574356198374e-08,3.0119908959771787e-08,-1.836172662692908e-14,,,,,,,,,
460,460,3600,x1 * x1,5.102847099391674e-36,3,True,1.911810391666246e-15,2.3059051043981073e-16,4.0977009195227416e-11,2.0517340210609383e-11,,,,,1.0,,,,,
461,461,3600,x1 * x1,9.533954136506392e-56,3,True,6.415930034751947e-25,3.2086189891895144e-25,3.608954109201576e-11,1.805525070346024e-11,,,,,1.0,,,,,
462,462,3600,-0.005573744105800481 - ((x1 * 0.009075080384067624) - ((x0 + x1) * -1.5386250475573396e-5)),6.88769704229138e-13,11,True,0.0002086567915373,0.0002086562261524,0.1327676767766832,0.1327663366404747,-0.0055737441058004,-0.0090904666345431,-1.5386250475573396e-05,,,,,,,
463,463,3600,(x1 * -0.0022526174974590307) + (x0 - x0),9.501211653902768e-22,7,True,5.434666277045216e-10,3.8726168173733065e-10,0.0003287759252154,7.845503296154653e-05,,-0.002252617497459,,,,,,,,
464,464,3600,((-0.6006602888646699 - -0.3802544052792243) * x1) * ((-0.23766898295820266 + x1) * -0.04211824979794831),6.3942889300944216e-24,11,True,8.05459167369511e-10,5.72105662682353e-10,1.5631039174451194e-06,6.051312773498197e-07,,-0.0022063073270745,,,0.0092831100617893,,,,,
465,465,3600,(-0.049648782059089576 - x0) * (x1 * x1),1.3678281928285557e-27,7,True,5.96215736207862e-11,1.4251076766946644e-11,1.1301570037623388e-07,6.404319028300342e-08,,,,,-0.0496487820590895,,,,-1.0,
466,466,3600,5.963111948670274e-19,4.808607801957074e-36,1,True,1.003081986677906e-15,5.70870252616566e-16,3.8855130248386106e-11,1.9167565469693318e-11,5.963111948670274e-19,,,,,,,,,
467,467,3600,(x1 * -0.5949802112352209) * x1,3.3750336053509004e-56,5,True,3.817837230819671e-25,1.909317159977312e-25,3.608954109201576e-11,1.805525070346024e-11,,,,,-0.5949802112352209,,,,,
468,468,3600,((x0 * -1.538625047580128e-5) - -0.005573744116240815) + (x1 * -0.009090466655791751),6.887697042944227e-13,9,True,0.0002086571384582,0.0002086565735023,0.1327675869260859,0.1327662480826303,0.0055737441162408,-0.0090904666557917,-1.538625047580128e-05,,,,,,,
469,469,3600,x1 - (x1 * 1.0022526156897364),9.502259087794894e-22,5,True,6.463948829942176e-10,4.6072297345774915e-10,0.0003285675679445,7.838004942575566e-05,,-0.0022526156897363,,,,,,,,
470,470,3600,(x1 * -0.002192919870574094) + ((x1 * 0.9040172941178483) * x1),1.06733939310897e-23,9,True,1.0449843857962776e-09,7.412933782009979e-10,2.0583428027399285e-06,7.931115951130447e-07,,-0.002192919870574,,,0.9040172941178484,,,,,
471,471,3600,(x1 * 0.11407066807335055) * x1,1.367847589593181e-27,5,True,5.962462841163407e-11,1.4252303462070104e-11,1.130202466825079e-07,6.404620747807262e-08,,,,,0.1140706680733505,,,,,
472,472,3600,-5.450756277254929e-19,4.805961834733424e-36,1,True,1.0550682657463901e-15,5.218227655480637e-16,3.8981527142241927e-11,1.926160001350765e-11,-5.450756277254929e-19,,,,,,,,,
473,473,3600,(x1 * x1) * (x1 * 0.33381649904944355),3.280387767882516e-84,7,True,0.0,0.0,3.608954109201576e-11,1.805525070346024e-11,,,,,,,0.3338164990494435,,,
474,474,3600,(((x1 * -0.009090466621117045) + 0.5645432386372636) - (x0 * 1.5386250463356863e-5)) - 0.5701169827398953,6.887697042206768e-13,11,True,0.0002086565966977,0.0002086560313676,0.1327676209707539,0.1327662815036976,-0.0055737441026317,-0.009090466621117,-1.5386250463356863e-05,,,,,,,
475,475,3600,(x1 * 0.997747381014106) - x1,9.501967228047074e-22,5,True,4.587200894010172e-10,3.2677823429991163e-10,0.0003289474846444,7.851677936338083e-05,,-0.002252618985894,,,,,,,,
476,476,3600,x1 * -0.002050589087685338,1.216977322868562e-22,3,True,3.7096321390561854e-09,2.587331862686128e-09,7.619242119845818e-06,2.939992882751633e-06,,-0.0020505890876853,,,,,,,,
